Entity,Year,AnnualCO2,logCO2
Algeria,2021,283354430.0000,8.4523
Algeria,2022,290326370.0000,8.4629
Algeria,2023,282644860.0000,8.4512
Andorra,1850,34653.4020,4.5397
Andorra,1851,33389.2580,4.5236
Andorra,1852,32661.6050,4.5140
Andorra,1853,32101.6500,4.5065
Andorra,1854,31165.4670,4.4937
Andorra,1855,30180.6760,4.4797
Andorra,1856,29576.4960,4.4709
Andorra,1857,28813.6600,4.4596
Andorra,1858,28037.8340,4.4477
Andorra,1859,27755.6540,4.4434
Andorra,1860,27706.7090,4.4426
Andorra,1861,27579.8500,4.4406
Andorra,1862,27329.0210,4.4366
Andorra,1863,26970.7910,4.4309
Andorra,1864,26441.2520,4.4223
Andorra,1865,26689.2950,4.4263
Andorra,1866,26140.2460,4.4173
Andorra,1867,26730.7440,4.4270
Andorra,1868,26370.7340,4.4211
Andorra,1869,26324.8480,4.4204
Andorra,1870,25684.6050,4.4097
Andorra,1871,26123.7910,4.4170
Andorra,1872,26699.8930,4.4265
Andorra,1873,27252.3630,4.4354
Andorra,1874,26532.1910,4.4238
Andorra,1875,26709.3670,4.4267
Andorra,1876,26759.6450,4.4275
Andorra,1877,26596.6480,4.4248
Andorra,1878,26642.6800,4.4256
Andorra,1879,26822.7990,4.4285
Andorra,1880,27167.8360,4.4341
Andorra,1881,27409.3340,4.4379
Andorra,1882,27435.0120,4.4383
Andorra,1883,27443.8800,4.4384
Andorra,1884,26796.5550,4.4281
Andorra,1885,26874.7400,4.4293
Andorra,1886,26286.7010,4.4197
Andorra,1887,27166.3220,4.4340
Andorra,1888,27450.5230,4.4386
Andorra,1889,27656.0230,4.4418
Andorra,1890,27405.2660,4.4378
Andorra,1891,27971.6390,4.4467
Andorra,1892,28285.9880,4.4516
Andorra,1893,27899.1700,4.4456
Andorra,1894,28329.3360,4.4522
Andorra,1895,28290.2360,4.4516
Andorra,1896,28386.9770,4.4531
Andorra,1897,28393.8050,4.4532
Andorra,1898,28358.1600,4.4527
Andorra,1899,28757.7540,4.4588
Andorra,1900,29659.2000,4.4722
Andorra,1901,29359.7750,4.4678
Andorra,1902,29477.5490,4.4695
Andorra,1903,30067.2970,4.4781
Andorra,1904,29233.1620,4.4659
Andorra,1905,29447.0570,4.4690
Andorra,1906,29367.0680,4.4679
Andorra,1907,30001.7230,4.4771
Andorra,1908,29539.1580,4.4704
Andorra,1909,29707.0410,4.4729
Andorra,1910,28737.1580,4.4584
Andorra,1911,28255.2560,4.4511
Andorra,1912,27428.7250,4.4382
Andorra,1913,27361.2900,4.4371
Andorra,1914,24967.6110,4.3974
Andorra,1915,23352.2600,4.3683
Andorra,1916,23132.5330,4.3642
Andorra,1917,21856.8200,4.3396
Andorra,1918,20842.1620,4.3189
Andorra,1919,20002.6580,4.3011
Andorra,1920,19294.9300,4.2854
Andorra,1921,15898.5610,4.2014
Andorra,1922,16658.3630,4.2216
Andorra,1923,16485.7900,4.2171
Andorra,1924,16603.1000,4.2202
Andorra,1925,15522.3630,4.1910
Andorra,1926,12660.3260,4.1024
Andorra,1927,14706.0080,4.1675
Andorra,1928,14058.1990,4.1479
Andorra,1929,14768.2300,4.1693
Andorra,1930,13645.5750,4.1350
Andorra,1931,12447.1710,4.0951
Andorra,1932,10977.8460,4.0405
Andorra,1933,10737.2080,4.0309
Andorra,1934,10964.9140,4.0400
Andorra,1935,10909.9810,4.0378
Andorra,1936,11054.7250,4.0435
Andorra,1937,11500.3730,4.0607
Andorra,1938,11101.0620,4.0454
Andorra,1939,11418.7690,4.0576
Andorra,1940,19999.6430,4.3010
Andorra,1941,25917.2640,4.4136
Andorra,1942,32044.0040,4.5057
Andorra,1943,36524.4770,4.5626
Andorra,1944,39452.9340,4.5961
Andorra,1945,42489.6880,4.6283
Andorra,1946,46746.5040,4.6697
Andorra,1947,52567.6200,4.7207
Andorra,1948,57003.4600,4.7559
Andorra,1949,62757.3670,4.7977
Andorra,1950,71070.8700,4.8517
Andorra,1951,66393.2400,4.8221
Andorra,1952,77012.1250,4.8866
Andorra,1953,71961.5600,4.8571
Andorra,1954,69903.2200,4.8445
Andorra,1955,81069.8050,4.9089
Andorra,1956,77418.9800,4.8888
Andorra,1957,111002.5700,5.0453
Andorra,1958,88989.6800,4.9493
Andorra,1959,74838.0550,4.8741
Andorra,1960,71404.4300,4.8537
Andorra,1961,78861.7100,4.8969
Andorra,1962,73893.3750,4.8686
Andorra,1963,71158.6800,4.8522
Andorra,1964,69310.9400,4.8408
Andorra,1965,68165.1000,4.8336
Andorra,1966,67682.6000,4.8305
Andorra,1967,65970.9200,4.8194
Andorra,1968,69099.3700,4.8395
Andorra,1969,67796.6100,4.8312
Andorra,1970,71214.8300,4.8526
Andorra,1971,73735.4100,4.8677
Andorra,1972,76857.5800,4.8857
Andorra,1973,81699.7400,4.9122
Andorra,1974,86915.2300,4.9391
Andorra,1975,87999.7300,4.9445
Andorra,1976,93509.4140,4.9709
Andorra,1977,98077.7660,4.9916
Andorra,1978,100659.2200,5.0029
Andorra,1979,105368.2400,5.0227
Andorra,1980,109019.9840,5.0375
Andorra,1981,113043.3360,5.0532
Andorra,1982,117919.3900,5.0716
Andorra,1983,126462.6600,5.1020
Andorra,1984,131472.2800,5.1188
Andorra,1985,132298.4400,5.1216
Andorra,1986,137535.7800,5.1384
Andorra,1987,136985.6000,5.1367
Andorra,1988,138520.6100,5.1415
Andorra,1989,139802.2200,5.1455
Andorra,1990,546265.2000,5.7374
Andorra,1991,553776.1000,5.7433
Andorra,1992,561145.2000,5.7491
Andorra,1993,578574.9400,5.7624
Andorra,1994,579458.9400,5.7630
Andorra,1995,607180.4400,5.7833
Andorra,1996,632596.2500,5.8011
Andorra,1997,638472.5000,5.8051
Andorra,1998,650765.0600,5.8134
Andorra,1999,669552.2500,5.8258
Andorra,2000,679825.7000,5.8324
Andorra,2001,680986.4000,5.8331
Andorra,2002,689479.9400,5.8385
Andorra,2003,696874.1000,5.8432
Andorra,2004,722919.8000,5.8591
Andorra,2005,738913.5600,5.8686
Andorra,2006,703805.7000,5.8475
Andorra,2007,691385.0600,5.8397
Andorra,2008,684713.0000,5.8355
Andorra,2009,653482.0600,5.8152
Andorra,2010,650661.5600,5.8134
Andorra,2011,615301.9400,5.7891
Andorra,2012,611653.2500,5.7865
Andorra,2013,600858.5000,5.7788
Andorra,2014,584967.2000,5.7671
Andorra,2015,587260.8000,5.7688
Andorra,2016,590986.1000,5.7716
Andorra,2017,593157.4400,5.7732
Andorra,2018,621955.9000,5.7938
Andorra,2019,613320.8000,5.7877
Andorra,2020,499029.9000,5.6981
Andorra,2021,530244.9000,5.7245
Andorra,2022,530019.0600,5.7243
Andorra,2023,534148.0000,5.7277
Angola,1850,6953629.0000,6.8422
Angola,1851,6654294.0000,6.8231
Angola,1852,6459820.0000,6.8102
Angola,1853,6276188.5000,6.7977
Angola,1854,6262317.0000,6.7967
Angola,1855,6324582.0000,6.8010
Angola,1856,6194036.0000,6.7920
Angola,1857,6264542.0000,6.7969
Angola,1858,6123772.5000,6.7870
Angola,1859,6204314.5000,6.7927
Angola,1860,6884772.0000,6.8379
Angola,1861,6546116.0000,6.8160
Angola,1862,6569161.5000,6.8175
Angola,1863,6493047.5000,6.8124
Angola,1864,6625042.0000,6.8212
Angola,1865,6372678.5000,6.8043
Angola,1866,6485316.5000,6.8119
Angola,1867,6786351.0000,6.8316
Angola,1868,6331347.5000,6.8015
Angola,1869,6505811.5000,6.8133
Angola,1870,6651743.0000,6.8229
Angola,1871,7205632.5000,6.8577
Angola,1872,7076754.5000,6.8498
Angola,1873,6976152.0000,6.8436
Angola,1874,7214533.5000,6.8582
Angola,1875,7061076.0000,6.8489
Angola,1876,7127476.0000,6.8529
Angola,1877,7136449.5000,6.8535
Angola,1878,7162808.0000,6.8551
Angola,1879,7391555.0000,6.8687
Angola,1880,7942759.5000,6.9000
Angola,1881,7885297.0000,6.8968
Angola,1882,7842943.0000,6.8945
Angola,1883,8087155.5000,6.9078
Angola,1884,8242620.0000,6.9161
Angola,1885,8041324.5000,6.9053
Angola,1886,8191877.5000,6.9134
Angola,1887,8065133.5000,6.9066
Angola,1888,8492344.0000,6.9290
Angola,1889,8112792.0000,6.9092
Angola,1890,8737187.0000,6.9414
Angola,1891,9001929.0000,6.9543
Angola,1892,8920602.0000,6.9504
Angola,1893,9167427.0000,6.9622
Angola,1894,8963436.0000,6.9525
Angola,1895,9298100.0000,6.9684
Angola,1896,9544926.0000,6.9798
Angola,1897,9315247.0000,6.9692
Angola,1898,9558165.0000,6.9804
Angola,1899,9287754.0000,6.9679
Angola,1900,10366852.0000,7.0156
Angola,1901,10637123.0000,7.0268
Angola,1902,10588876.0000,7.0248
Angola,1903,10887484.0000,7.0369
Angola,1904,11368708.0000,7.0557
Angola,1905,11400765.0000,7.0569
Angola,1906,11625695.0000,7.0654
Angola,1907,11414766.0000,7.0575
Angola,1908,11944341.0000,7.0772
Angola,1909,12452171.0000,7.0952
Angola,1910,13034158.0000,7.1151
Angola,1911,13714189.0000,7.1372
Angola,1912,14176060.0000,7.1516
Angola,1913,14568980.0000,7.1634
Angola,1914,14812497.0000,7.1706
Angola,1915,15301836.0000,7.1847
Angola,1916,15590590.0000,7.1929
Angola,1917,15942462.0000,7.2026
Angola,1918,16028886.0000,7.2049
Angola,1919,16352254.0000,7.2136
Angola,1920,18018226.0000,7.2557
Angola,1921,19372348.0000,7.2872
Angola,1922,20133900.0000,7.3039
Angola,1923,20722478.0000,7.3164
Angola,1924,21386840.0000,7.3301
Angola,1925,21822544.0000,7.3389
Angola,1926,21946442.0000,7.3414
Angola,1927,22144606.0000,7.3453
Angola,1928,22477810.0000,7.3518
Angola,1929,22734248.0000,7.3567
Angola,1930,26805660.0000,7.4282
Angola,1931,29325792.0000,7.4672
Angola,1932,29762532.0000,7.4737
Angola,1933,30835402.0000,7.4890
Angola,1934,31710062.0000,7.5012
Angola,1935,32404250.0000,7.5106
Angola,1936,32651598.0000,7.5139
Angola,1937,33224086.0000,7.5215
Angola,1938,33537492.0000,7.5255
Angola,1939,34370852.0000,7.5362
Angola,1940,48575110.0000,7.6864
Angola,1941,57381230.0000,7.7588
Angola,1942,63204456.0000,7.8007
Angola,1943,66541130.0000,7.8231
Angola,1944,70393176.0000,7.8475
Angola,1945,73346616.0000,7.8654
Angola,1946,76512936.0000,7.8837
Angola,1947,78488440.0000,7.8948
Angola,1948,80702800.0000,7.9069
Angola,1949,83292940.0000,7.9206
Angola,1950,94062130.0000,7.9734
Angola,1951,101019150.0000,8.0044
Angola,1952,105668410.0000,8.0239
Angola,1953,105552650.0000,8.0235
Angola,1954,107579540.0000,8.0317
Angola,1955,108308470.0000,8.0347
Angola,1956,107221256.0000,8.0303
Angola,1957,107820900.0000,8.0327
Angola,1958,106782650.0000,8.0285
Angola,1959,109170950.0000,8.0381
Angola,1960,112048920.0000,8.0494
Angola,1961,83375570.0000,7.9210
Angola,1962,67547144.0000,7.8296
Angola,1963,60534530.0000,7.7820
Angola,1964,55459840.0000,7.7440
Angola,1965,52837244.0000,7.7229
Angola,1966,51609590.0000,7.7127
Angola,1967,49216784.0000,7.6921
Angola,1968,50683652.0000,7.7049
Angola,1969,50195692.0000,7.7007
Angola,1970,60709332.0000,7.7833
Angola,1971,42891650.0000,7.6324
Angola,1972,44441530.0000,7.6478
Angola,1973,46210748.0000,7.6647
Angola,1974,42558376.0000,7.6290
Angola,1975,41377668.0000,7.6168
Angola,1976,36379300.0000,7.5609
Angola,1977,39279230.0000,7.5942
Angola,1978,41419000.0000,7.6172
Angola,1979,49465960.0000,7.6943
Angola,1980,43880060.0000,7.6423
Angola,1981,39206810.0000,7.5934
Angola,1982,41360340.0000,7.6166
Angola,1983,42132650.0000,7.6246
Angola,1984,36680068.0000,7.5644
Angola,1985,37443804.0000,7.5734
Angola,1986,38246724.0000,7.5826
Angola,1987,49267190.0000,7.6926
Angola,1988,42248030.0000,7.6258
Angola,1989,46066196.0000,7.6634
Angola,1990,65758030.0000,7.8179
Angola,1991,67872904.0000,7.8317
Angola,1992,66227510.0000,7.8210
Angola,1993,72497064.0000,7.8603
Angola,1994,92146450.0000,7.9645
Angola,1995,98932216.0000,7.9953
Angola,1996,108184260.0000,8.0342
Angola,1997,112936650.0000,8.0528
Angola,1998,122531180.0000,8.0882
Angola,1999,125138350.0000,8.0974
Angola,2000,124122510.0000,8.0939
Angola,2001,134168696.0000,8.1277
Angola,2002,146687420.0000,8.1664
Angola,2003,154084940.0000,8.1878
Angola,2004,159453230.0000,8.2026
Angola,2005,160584700.0000,8.2057
Angola,2006,156723580.0000,8.1951
Angola,2007,173415230.0000,8.2391
Angola,2008,200780880.0000,8.3027
Angola,2009,213085260.0000,8.3286
Angola,2010,230116030.0000,8.3619
Angola,2011,216680300.0000,8.3358
Angola,2012,214854240.0000,8.3321
Angola,2013,216797120.0000,8.3361
Angola,2014,211675230.0000,8.3257
Angola,2015,219528380.0000,8.3415
Angola,2016,208164200.0000,8.3184
Angola,2017,202248700.0000,8.3059
Angola,2018,190102450.0000,8.2790
Angola,2019,186866620.0000,8.2715
Angola,2020,175331180.0000,8.2439
Angola,2021,176394240.0000,8.2465
Angola,2022,175147710.0000,8.2434
Angola,2023,174713200.0000,8.2423
Antigua and Barbuda,1850,49262.6450,4.6925
Antigua and Barbuda,1851,38283.0820,4.5830
Antigua and Barbuda,1852,32362.1600,4.5100
Antigua and Barbuda,1853,28504.7290,4.4549
Antigua and Barbuda,1854,25672.9590,4.4095
Antigua and Barbuda,1855,23500.2680,4.3711
Antigua and Barbuda,1856,21908.4820,4.3406
Antigua and Barbuda,1857,20619.4790,4.3143
Antigua and Barbuda,1858,19559.8200,4.2914
Antigua and Barbuda,1859,18656.0740,4.2708
Antigua and Barbuda,1860,18210.3670,4.2603
Antigua and Barbuda,1861,17671.0590,4.2473
Antigua and Barbuda,1862,17069.1050,4.2322
Antigua and Barbuda,1863,16638.4320,4.2211
Antigua and Barbuda,1864,16221.4700,4.2101
Antigua and Barbuda,1865,15779.8380,4.1981
Antigua and Barbuda,1866,15394.2390,4.1874
Antigua and Barbuda,1867,15037.2295,4.1772
Antigua and Barbuda,1868,14727.1600,4.1681
Antigua and Barbuda,1869,14402.2580,4.1584
Antigua and Barbuda,1870,15013.5560,4.1765
Antigua and Barbuda,1871,15265.9630,4.1837
Antigua and Barbuda,1872,15340.5950,4.1858
Antigua and Barbuda,1873,15382.7480,4.1870
Antigua and Barbuda,1874,15406.9690,4.1877
Antigua and Barbuda,1875,15425.4760,4.1882
Antigua and Barbuda,1876,15409.3840,4.1878
Antigua and Barbuda,1877,15419.0320,4.1881
Antigua and Barbuda,1878,15420.3150,4.1881
Antigua and Barbuda,1879,15302.4760,4.1848
Antigua and Barbuda,1880,17250.9750,4.2368
Antigua and Barbuda,1881,18038.7250,4.2562
Antigua and Barbuda,1882,18466.1110,4.2664
Antigua and Barbuda,1883,18780.0980,4.2737
Antigua and Barbuda,1884,18955.5140,4.2777
Antigua and Barbuda,1885,19058.0470,4.2801
Antigua and Barbuda,1886,19142.9690,4.2820
Antigua and Barbuda,1887,19264.0500,4.2847
Antigua and Barbuda,1888,19350.1620,4.2867
Antigua and Barbuda,1889,19463.5230,4.2892
Antigua and Barbuda,1890,18027.7320,4.2559
Antigua and Barbuda,1891,17330.9500,4.2388
Antigua and Barbuda,1892,16997.3300,4.2304
Antigua and Barbuda,1893,16816.7950,4.2257
Antigua and Barbuda,1894,16700.7070,4.2227
Antigua and Barbuda,1895,16613.0000,4.2204
Antigua and Barbuda,1896,16552.7640,4.2189
Antigua and Barbuda,1897,16483.5140,4.2170
Antigua and Barbuda,1898,16449.4960,4.2162
Antigua and Barbuda,1899,16358.9120,4.2138
Antigua and Barbuda,1900,17515.0590,4.2434
Antigua and Barbuda,1901,16997.5100,4.2304
Antigua and Barbuda,1902,16039.0800,4.2052
Antigua and Barbuda,1903,14808.2705,4.1705
Antigua and Barbuda,1904,13578.8240,4.1329
Antigua and Barbuda,1905,12404.5420,4.0936
Antigua and Barbuda,1906,11257.4000,4.0514
Antigua and Barbuda,1907,10054.4190,4.0024
Antigua and Barbuda,1908,8923.3000,3.9505
Antigua and Barbuda,1909,7991.7470,3.9026
Antigua and Barbuda,1910,3183.0244,3.5028
Antigua and Barbuda,1911,1552.0916,3.1909
Antigua and Barbuda,1912,839.5320,2.9240
Antigua and Barbuda,1913,562.9306,2.7505
Antigua and Barbuda,1914,411.0806,2.6139
Antigua and Barbuda,1915,337.9497,2.5289
Antigua and Barbuda,1916,345.5241,2.5385
Antigua and Barbuda,1917,349.7453,2.5438
Antigua and Barbuda,1918,406.9211,2.6095
Antigua and Barbuda,1919,433.6280,2.6371
Antigua and Barbuda,1920,4048.7980,3.6073
Antigua and Barbuda,1921,5762.6190,3.7606
Antigua and Barbuda,1922,6900.0083,3.8388
Antigua and Barbuda,1923,7683.8076,3.8856
Antigua and Barbuda,1924,8160.4067,3.9117
Antigua and Barbuda,1925,8686.6170,3.9389
Antigua and Barbuda,1926,9163.5960,3.9621
Antigua and Barbuda,1927,9602.7820,3.9824
Antigua and Barbuda,1928,10029.2060,4.0013
Antigua and Barbuda,1929,10421.1790,4.0179
Antigua and Barbuda,1930,12644.3770,4.1019
Antigua and Barbuda,1931,13979.9720,4.1455
Antigua and Barbuda,1932,14902.4980,4.1733
Antigua and Barbuda,1933,15670.7410,4.1951
Antigua and Barbuda,1934,16269.6920,4.2114
Antigua and Barbuda,1935,16890.8240,4.2277
Antigua and Barbuda,1936,17403.8700,4.2406
Antigua and Barbuda,1937,17886.8550,4.2525
Antigua and Barbuda,1938,18424.8670,4.2654
Antigua and Barbuda,1939,18909.8730,4.2767
Antigua and Barbuda,1940,20267.6540,4.3068
Antigua and Barbuda,1941,21413.6800,4.3307
Antigua and Barbuda,1942,22486.3300,4.3519
Antigua and Barbuda,1943,23377.9360,4.3688
Antigua and Barbuda,1944,24339.7750,4.3863
Antigua and Barbuda,1945,25772.5740,4.4112
Antigua and Barbuda,1946,27320.6040,4.4365
Antigua and Barbuda,1947,28897.0840,4.4609
Antigua and Barbuda,1948,30470.4260,4.4839
Antigua and Barbuda,1949,32035.1740,4.5056
Antigua and Barbuda,1950,50325.7000,4.7018
Antigua and Barbuda,1951,59050.1370,4.7712
Antigua and Barbuda,1952,54255.9650,4.7344
Antigua and Barbuda,1953,55950.3750,4.7478
Antigua and Barbuda,1954,50763.1640,4.7055
Antigua and Barbuda,1955,60284.1840,4.7802
Antigua and Barbuda,1956,60496.0660,4.7817
Antigua and Barbuda,1957,57457.2000,4.7593
Antigua and Barbuda,1958,49109.9570,4.6912
Antigua and Barbuda,1959,-13228.6600,
Antigua and Barbuda,1960,-358.9972,
Antigua and Barbuda,1961,-2757.1730,
Antigua and Barbuda,1962,56601.5620,4.7528
Antigua and Barbuda,1963,41447.2730,4.6175
Antigua and Barbuda,1964,37299.0550,4.5717
Antigua and Barbuda,1965,114879.0400,5.0602
Antigua and Barbuda,1966,320978.1000,5.5065
Antigua and Barbuda,1967,542810.8000,5.7346
Antigua and Barbuda,1968,974457.7500,5.9888
Antigua and Barbuda,1969,1251530.9000,6.0974
Antigua and Barbuda,1970,494042.7500,5.6938
Antigua and Barbuda,1971,437429.8400,5.6409
Antigua and Barbuda,1972,380742.9000,5.5806
Antigua and Barbuda,1973,335843.7000,5.5261
Antigua and Barbuda,1974,437114.2200,5.6406
Antigua and Barbuda,1975,719436.9400,5.8570
Antigua and Barbuda,1976,416855.4700,5.6200
Antigua and Barbuda,1977,483140.7200,5.6841
Antigua and Barbuda,1978,516473.4000,5.7130
Antigua and Barbuda,1979,442687.6200,5.6461
Antigua and Barbuda,1980,185052.2000,5.2673
Antigua and Barbuda,1981,149654.9800,5.1751
Antigua and Barbuda,1982,341521.8800,5.5334
Antigua and Barbuda,1983,118756.4400,5.0747
Antigua and Barbuda,1984,192078.5200,5.2835
Antigua and Barbuda,1985,301792.9000,5.4797
Antigua and Barbuda,1986,303561.7800,5.4822
Antigua and Barbuda,1987,331708.7000,5.5208
Antigua and Barbuda,1988,344232.2800,5.5369
Antigua and Barbuda,1989,341501.7200,5.5334
Antigua and Barbuda,1990,299159.1200,5.4759
Antigua and Barbuda,1991,308919.4000,5.4898
Antigua and Barbuda,1992,311350.2200,5.4932
Antigua and Barbuda,1993,321286.5000,5.5069
Antigua and Barbuda,1994,335501.7000,5.5257
Antigua and Barbuda,1995,341656.0600,5.5336
Antigua and Barbuda,1996,361649.4400,5.5583
Antigua and Barbuda,1997,386315.6600,5.5869
Antigua and Barbuda,1998,399655.1000,5.6017
Antigua and Barbuda,1999,423850.3000,5.6272
Antigua and Barbuda,2000,434215.8000,5.6377
Antigua and Barbuda,2001,450169.5300,5.6534
Antigua and Barbuda,2002,489156.5300,5.6894
Antigua and Barbuda,2003,513315.9400,5.7104
Antigua and Barbuda,2004,536356.7000,5.7295
Antigua and Barbuda,2005,566599.1000,5.7533
Antigua and Barbuda,2006,606328.2500,5.7827
Antigua and Barbuda,2007,627768.4400,5.7978
Antigua and Barbuda,2008,636296.4000,5.8037
Antigua and Barbuda,2009,648392.4400,5.8118
Antigua and Barbuda,2010,617691.0600,5.7908
Antigua and Barbuda,2011,612114.6000,5.7868
Antigua and Barbuda,2012,624971.6000,5.7959
Antigua and Barbuda,2013,631584.0600,5.8004
Antigua and Barbuda,2014,639839.3000,5.8061
Antigua and Barbuda,2015,653579.9000,5.8153
Antigua and Barbuda,2016,670411.1000,5.8263
Antigua and Barbuda,2017,682307.9400,5.8340
Antigua and Barbuda,2018,690377.7500,5.8391
Antigua and Barbuda,2019,714077.3000,5.8537
Antigua and Barbuda,2020,690551.5000,5.8392
Antigua and Barbuda,2021,709776.6000,5.8511
Antigua and Barbuda,2022,691385.1000,5.8397
Antigua and Barbuda,2023,717083.2500,5.8556
Argentina,1850,30305736.0000,7.4815
Argentina,1851,31369724.0000,7.4965
Argentina,1852,32276780.0000,7.5089
Argentina,1853,33218456.0000,7.5214
Argentina,1854,34165000.0000,7.5336
Argentina,1855,35071430.0000,7.5450
Argentina,1856,36086430.0000,7.5573
Argentina,1857,37083984.0000,7.5692
Argentina,1858,38102540.0000,7.5810
Argentina,1859,39014790.0000,7.5912
Argentina,1860,40301390.0000,7.6053
Argentina,1861,41283908.0000,7.6158
Argentina,1862,42055450.0000,7.6238
Argentina,1863,42637904.0000,7.6298
Argentina,1864,43082948.0000,7.6343
Argentina,1865,43575428.0000,7.6392
Argentina,1866,44241900.0000,7.6458
Argentina,1867,44893980.0000,7.6522
Argentina,1868,45775340.0000,7.6606
Argentina,1869,46778784.0000,7.6700
Argentina,1870,48455370.0000,7.6853
Argentina,1871,50145184.0000,7.7002
Argentina,1872,51988500.0000,7.7159
Argentina,1873,53869840.0000,7.7313
Argentina,1874,55945668.0000,7.7478
Argentina,1875,57870070.0000,7.7625
Argentina,1876,59861244.0000,7.7771
Argentina,1877,61638332.0000,7.7899
Argentina,1878,63424176.0000,7.8023
Argentina,1879,65022736.0000,7.8131
Argentina,1880,66482204.0000,7.8227
Argentina,1881,68082184.0000,7.8330
Argentina,1882,69591736.0000,7.8426
Argentina,1883,71094950.0000,7.8518
Argentina,1884,72717940.0000,7.8616
Argentina,1885,74203144.0000,7.8704
Argentina,1886,75719300.0000,7.8792
Argentina,1887,77642130.0000,7.8901
Argentina,1888,78992824.0000,7.8976
Argentina,1889,81323270.0000,7.9102
Argentina,1890,83708530.0000,7.9228
Argentina,1891,85976830.0000,7.9344
Argentina,1892,88862410.0000,7.9487
Argentina,1893,91088520.0000,7.9595
Argentina,1894,93777190.0000,7.9721
Argentina,1895,96512990.0000,7.9846
Argentina,1896,99001304.0000,7.9956
Argentina,1897,101503784.0000,8.0065
Argentina,1898,104225210.0000,8.0180
Argentina,1899,107330504.0000,8.0307
Argentina,1900,124156950.0000,8.0940
Argentina,1901,135743300.0000,8.1327
Argentina,1902,143889300.0000,8.1580
Argentina,1903,150277600.0000,8.1769
Argentina,1904,156389390.0000,8.1942
Argentina,1905,161577180.0000,8.2084
Argentina,1906,166739380.0000,8.2220
Argentina,1907,170031660.0000,8.2305
